schema,table,column,type
refined,clicks_silver_08,col_13,"decimal(10,2)"
refined,clicks_silver_08,col_14,string
refined,clicks_silver_08,col_15,timestamp
refined,clicks_silver_08,col_16,double
refined,clicks_silver_08,col_17,int
refined,clicks_silver_08,col_18,int
refined,clicks_silver_09,dt,boolean
refined,clicks_silver_09,status,int
refined,clicks_silver_09,order_id,timestamp
refined,clicks_silver_09,col_4,double
refined,clicks_silver_09,col_5,date
refined,clicks_silver_09,col_6,"decimal(10,2)"
refined,clicks_silver_09,col_7,bigint
refined,clicks_silver_09,col_8,boolean
refined,clicks_silver_09,col_9,timestamp
refined,clicks_silver_09,col_10,string
refined,clicks_silver_09,col_11,int
refined,clicks_silver_09,col_12,"decimal(10,2)"
refined,clicks_silver_09,col_13,timestamp
refined,clicks_silver_09,col_14,"decimal(10,2)"
refined,clicks_silver_09,col_15,timestamp
refined,clicks_silver_09,col_16,date
refined,clicks_silver_09,col_17,bigint
refined,clicks_silver_10,customer_id,bigint
refined,clicks_silver_10,event_ts,double
refined,clicks_silver_10,dt,timestamp
refined,clicks_silver_10,col_4,int
refined,clicks_silver_10,col_5,timestamp
refined,clicks_silver_10,col_6,"decimal(10,2)"
refined,clicks_silver_10,col_7,boolean
refined,clicks_silver_10,col_8,double
refined,clicks_silver_10,col_9,timestamp
refined,clicks_silver_10,col_10,boolean
refined,clicks_silver_10,col_11,double
refined,clicks_silver_10,col_12,"decimal(10,2)"
refined,clicks_silver_10,col_13,boolean
refined,clicks_silver_10,col_14,boolean
refined,clicks_silver_10,col_15,string
refined,clicks_silver_11,event_ts,int
refined,clicks_silver_11,status,int
refined,clicks_silver_11,dt,"decimal(10,2)"
refined,clicks_silver_11,col_4,int
refined,clicks_silver_11,col_5,"decimal(10,2)"
refined,clicks_silver_11,col_6,bigint
refined,clicks_silver_11,col_7,"decimal(10,2)"
refined,clicks_silver_11,col_8,string
refined,clicks_silver_11,col_9,bigint
refined,clicks_silver_11,col_10,string
refined,clicks_silver_11,col_11,int
refined,clicks_silver_12,sku,timestamp
refined,clicks_silver_12,amount,string
refined,clicks_silver_12,customer_id,bigint
refined,clicks_silver_12,col_4,"decimal(10,2)"
refined,clicks_silver_12,col_5,boolean
refined,clicks_silver_12,col_6,string
refined,clicks_silver_12,col_7,int
refined,clicks_silver_12,col_8,double
refined,clicks_silver_12,col_9,double
refined,clicks_silver_12,col_10,int
refined,clicks_silver_12,col_11,timestamp
refined,clicks_silver_12,col_12,timestamp
refined,clicks_silver_12,col_13,"decimal(10,2)"
refined,clicks_silver_12,col_14,"decimal(10,2)"
refined,clicks_silver_12,col_15,timestamp
refined,clicks_silver_12,col_16,bigint
refined,clicks_silver_13,order_id,double
refined,clicks_silver_13,customer_id,date
refined,clicks_silver_13,customer_id,int
refined,clicks_silver_13,col_4,date
refined,clicks_silver_13,col_5,bigint
refined,clicks_silver_13,col_6,string
refined,clicks_silver_13,col_7,boolean
refined,clicks_silver_13,col_8,boolean
refined,clicks_silver_13,col_9,timestamp
refined,clicks_silver_13,col_10,int
refined,clicks_silver_13,col_11,"decimal(10,2)"
refined,clicks_silver_14,dt,bigint
refined,clicks_silver_14,sku,date
refined,clicks_silver_14,sku,double
refined,clicks_silver_14,col_4,date
refined,clicks_silver_14,col_5,string
refined,clicks_silver_14,col_6,double
refined,clicks_silver_14,col_7,date
refined,clicks_silver_14,col_8,bigint
refined,clicks_silver_14,col_9,timestamp
refined,inventory_silver_01,event_ts,double
refined,inventory_silver_01,customer_id,date
refined,inventory_silver_01,sku,bigint
refined,inventory_silver_01,col_4,timestamp
refined,inventory_silver_01,col_5,"decimal(10,2)"
refined,inventory_silver_01,col_6,double
refined,inventory_silver_01,col_7,"decimal(10,2)"
refined,inventory_silver_01,col_8,date
refined,inventory_silver_01,col_9,int
refined,inventory_silver_01,col_10,bigint
refined,inventory_silver_01,col_11,timestamp
refined,inventory_silver_01,col_12,double
refined,inventory_silver_02,country,boolean
refined,inventory_silver_02,event_ts,"decimal(10,2)"
refined,inventory_silver_02,amount,double
refined,inventory_silver_02,col_4,date
refined,inventory_silver_02,col_5,bigint
refined,inventory_silver_02,col_6,int
refined,inventory_silver_02,col_7,timestamp
refined,inventory_silver_02,col_8,bigint
refined,inventory_silver_03,dt,boolean
refined,inventory_silver_03,event_ts,double
refined,inventory_silver_03,amount,"decimal(10,2)"
refined,inventory_silver_03,col_4,bigint
refined,inventory_silver_03,col_5,bigint
refined,inventory_silver_03,col_6,double
refined,inventory_silver_03,col_7,timestamp
refined,inventory_silver_03,col_8,boolean
refined,inventory_silver_03,col_9,string
refined,inventory_silver_03,col_10,int
refined,inventory_silver_03,col_11,string
refined,inventory_silver_03,col_12,timestamp
refined,inventory_silver_03,col_13,int
refined,inventory_silver_03,col_14,bigint
refined,inventory_silver_03,col_15,string
refined,inventory_silver_03,col_16,string
refined,inventory_silver_03,col_17,double
refined,inventory_silver_03,col_18,string
refined,inventory_silver_04,dt,boolean
refined,inventory_silver_04,customer_id,boolean
refined,inventory_silver_04,amount,bigint
refined,inventory_silver_04,col_4,bigint
refined,inventory_silver_04,col_5,string
refined,inventory_silver_04,col_6,int
refined,inventory_silver_04,col_7,bigint
refined,inventory_silver_04,col_8,date
refined,inventory_silver_04,col_9,date
refined,inventory_silver_04,col_10,bigint
refined,inventory_silver_04,col_11,timestamp
refined,inventory_silver_04,col_12,bigint
refined,inventory_silver_04,col_13,double
refined,inventory_silver_04,col_14,string
refined,inventory_silver_04,col_15,bigint
refined,inventory_silver_04,col_16,int
refined,inventory_silver_04,col_17,"decimal(10,2)"
refined,inventory_silver_04,col_18,double
refined,inventory_silver_05,event_ts,bigint
refined,inventory_silver_05,dt,boolean
refined,inventory_silver_05,amount,double
refined,inventory_silver_05,col_4,int
refined,inventory_silver_05,col_5,"decimal(10,2)"
refined,inventory_silver_05,col_6,timestamp
refined,inventory_silver_05,col_7,double
refined,inventory_silver_05,col_8,date
refined,inventory_silver_05,col_9,int
refined,inventory_silver_05,col_10,boolean
refined,inventory_silver_06,order_id,string
refined,inventory_silver_06,event_ts,timestamp
refined,inventory_silver_06,order_id,double
refined,inventory_silver_06,col_4,timestamp
refined,inventory_silver_06,col_5,"decimal(10,2)"
refined,inventory_silver_06,col_6,double
refined,inventory_silver_06,col_7,int
refined,inventory_silver_06,col_8,date
refined,inventory_silver_06,col_9,boolean
refined,inventory_silver_06,col_10,timestamp
refined,inventory_silver_06,col_11,bigint
refined,inventory_silver_06,col_12,double
refined,inventory_silver_06,col_13,string
refined,inventory_silver_06,col_14,"decimal(10,2)"
refined,inventory_silver_06,col_15,int
refined,inventory_silver_06,col_16,date
refined,inventory_silver_06,col_17,double
refined,inventory_silver_06,col_18,date
refined,inventory_silver_07,amount,date
refined,inventory_silver_07,status,"decimal(10,2)"
refined,inventory_silver_07,country,boolean
refined,inventory_silver_07,col_4,string
refined,inventory_silver_07,col_5,double
refined,inventory_silver_07,col_6,bigint
refined,inventory_silver_07,col_7,double
refined,inventory_silver_07,col_8,boolean
refined,inventory_silver_07,col_9,double
refined,inventory_silver_07,col_10,bigint
refined,inventory_silver_07,col_11,date
refined,inventory_silver_07,col_12,double
refined,inventory_silver_07,col_13,boolean
refined,inventory_silver_07,col_14,timestamp
refined,inventory_silver_07,col_15,double
refined,inventory_silver_07,col_16,timestamp
refined,inventory_silver_07,col_17,int
refined,inventory_silver_07,col_18,date
refined,inventory_silver_08,dt,string
refined,inventory_silver_08,status,int
refined,inventory_silver_08,event_ts,boolean
refined,inventory_silver_08,col_4,date
refined,inventory_silver_08,col_5,bigint
refined,inventory_silver_08,col_6,string
refined,inventory_silver_08,col_7,date
refined,inventory_silver_08,col_8,bigint
refined,inventory_silver_08,col_9,bigint
refined,inventory_silver_09,sku,timestamp
refined,inventory_silver_09,event_ts,string
refined,inventory_silver_09,country,boolean
refined,inventory_silver_09,col_4,int
refined,inventory_silver_09,col_5,boolean
refined,inventory_silver_09,col_6,"decimal(10,2)"
refined,inventory_silver_09,col_7,"decimal(10,2)"
refined,inventory_silver_09,col_8,string
refined,inventory_silver_09,col_9,string
refined,inventory_silver_09,col_10,"decimal(10,2)"
refined,inventory_silver_09,col_11,timestamp
refined,inventory_silver_09,col_12,timestamp
refined,inventory_silver_09,col_13,bigint
refined,inventory_silver_09,col_14,timestamp
refined,inventory_silver_09,col_15,date
refined,inventory_silver_09,col_16,bigint
refined,inventory_silver_09,col_17,timestamp
refined,inventory_silver_09,col_18,timestamp
refined,inventory_silver_10,amount,boolean
refined,inventory_silver_10,sku,double
refined,inventory_silver_10,dt,bigint
refined,inventory_silver_10,col_4,double
refined,inventory_silver_10,col_5,int
refined,inventory_silver_10,col_6,bigint
refined,inventory_silver_10,col_7,bigint
refined,inventory_silver_10,col_8,timestamp
refined,inventory_silver_11,amount,int
refined,inventory_silver_11,sku,timestamp
refined,inventory_silver_11,customer_id,date
refined,inventory_silver_11,col_4,boolean
refined,inventory_silver_11,col_5,date
refined,inventory_silver_11,col_6,"decimal(10,2)"
refined,inventory_silver_11,col_7,timestamp
refined,inventory_silver_11,col_8,double
refined,inventory_silver_11,col_9,boolean
refined,inventory_silver_12,sku,string
refined,inventory_silver_12,status,timestamp
refined,inventory_silver_12,event_ts,string
refined,inventory_silver_12,col_4,int
refined,inventory_silver_12,col_5,int
refined,inventory_silver_12,col_6,date
refined,inventory_silver_12,col_7,int
refined,inventory_silver_12,col_8,string
refined,inventory_silver_12,col_9,timestamp
refined,inventory_silver_12,col_10,timestamp
refined,inventory_silver_13,customer_id,bigint
refined,inventory_silver_13,event_ts,timestamp
refined,inventory_silver_13,amount,bigint
refined,inventory_silver_13,col_4,timestamp
refined,inventory_silver_13,col_5,"decimal(10,2)"
refined,inventory_silver_13,col_6,date
refined,inventory_silver_13,col_7,int
refined,inventory_silver_13,col_8,bigint
refined,inventory_silver_13,col_9,double
refined,inventory_silver_13,col_10,date
refined,inventory_silver_13,col_11,boolean
refined,inventory_silver_13,col_12,double
refined,inventory_silver_13,col_13,timestamp
refined,inventory_silver_13,col_14,double
refined,inventory_silver_13,col_15,bigint
refined,inventory_silver_14,status,date
refined,inventory_silver_14,amount,boolean
refined,inventory_silver_14,event_ts,bigint
refined,inventory_silver_14,col_4,string
refined,inventory_silver_14,col_5,timestamp
refined,inventory_silver_14,col_6,"decimal(10,2)"
refined,inventory_silver_14,col_7,double
refined,inventory_silver_14,col_8,boolean
refined,inventory_silver_14,col_9,date
refined,inventory_silver_14,col_10,boolean
refined,pricing_silver_01,sku,bigint
refined,pricing_silver_01,event_ts,bigint
refined,pricing_silver_01,country,double
refined,pricing_silver_01,col_4,int
refined,pricing_silver_01,col_5,date
refined,pricing_silver_01,col_6,double
refined,pricing_silver_01,col_7,string
refined,pricing_silver_01,col_8,boolean
refined,pricing_silver_01,col_9,"decimal(10,2)"
refined,pricing_silver_01,col_10,int
refined,pricing_silver_02,event_ts,timestamp
refined,pricing_silver_02,country,boolean
refined,pricing_silver_02,dt,"decimal(10,2)"
refined,pricing_silver_02,col_4,int
refined,pricing_silver_02,col_5,date
refined,pricing_silver_02,col_6,string
refined,pricing_silver_02,col_7,double
refined,pricing_silver_02,col_8,int
refined,pricing_silver_02,col_9,int
refined,pricing_silver_02,col_10,bigint
refined,pricing_silver_02,col_11,boolean
refined,pricing_silver_02,col_12,string
refined,pricing_silver_03,country,bigint
refined,pricing_silver_03,event_ts,string
refined,pricing_silver_03,status,double
refined,pricing_silver_03,col_4,"decimal(10,2)"
refined,pricing_silver_03,col_5,string
refined,pricing_silver_03,col_6,int
refined,pricing_silver_03,col_7,date
refined,pricing_silver_03,col_8,date
refined,pricing_silver_03,col_9,int
refined,pricing_silver_04,customer_id,bigint
refined,pricing_silver_04,order_id,bigint
refined,pricing_silver_04,sku,boolean
refined,pricing_silver_04,col_4,"decimal(10,2)"
refined,pricing_silver_04,col_5,timestamp
refined,pricing_silver_04,col_6,date
refined,pricing_silver_04,col_7,timestamp
refined,pricing_silver_04,col_8,bigint
refined,pricing_silver_04,col_9,timestamp
refined,pricing_silver_04,col_10,bigint
refined,pricing_silver_04,col_11,bigint
refined,pricing_silver_04,col_12,"decimal(10,2)"
refined,pricing_silver_04,col_13,int
refined,pricing_silver_04,col_14,"decimal(10,2)"
refined,pricing_silver_04,col_15,"decimal(10,2)"
refined,pricing_silver_04,col_16,date
refined,pricing_silver_05,order_id,"decimal(10,2)"
refined,pricing_silver_05,dt,"decimal(10,2)"
refined,pricing_silver_05,order_id,"decimal(10,2)"
refined,pricing_silver_05,col_4,timestamp
refined,pricing_silver_05,col_5,bigint
refined,pricing_silver_05,col_6,timestamp
refined,pricing_silver_05,col_7,timestamp
refined,pricing_silver_05,col_8,boolean
refined,pricing_silver_05,col_9,int
refined,pricing_silver_05,col_10,date
refined,pricing_silver_05,col_11,date
refined,pricing_silver_05,col_12,timestamp
refined,pricing_silver_05,col_13,timestamp
refined,pricing_silver_05,col_14,double
refined,pricing_silver_06,amount,string
refined,pricing_silver_06,event_ts,boolean
refined,pricing_silver_06,customer_id,double
refined,pricing_silver_06,col_4,boolean
refined,pricing_silver_06,col_5,"decimal(10,2)"
refined,pricing_silver_06,col_6,string
refined,pricing_silver_06,col_7,double
refined,pricing_silver_06,col_8,double
refined,pricing_silver_06,col_9,boolean
refined,pricing_silver_06,col_10,boolean
refined,pricing_silver_06,col_11,"decimal(10,2)"
refined,pricing_silver_06,col_12,"decimal(10,2)"
refined,pricing_silver_06,col_13,date
